bookID,title,authors,isbn,isbn13
7700,Plays: Mrs Warren's Profession/Man and Superman/Major Barbara/Pygmalion,George Bernard Shaw/Sandie Byrne,393977536,9780393977530
7707,Pygmalion & My Fair Lady,George Bernard Shaw/Alan Jay Lerner,451530098,9780451530097
7708,Saint Joan/Major Barbara/Androcles and the Lion,George Bernard Shaw,394604806,9780394604800
7714,Pygmalion,George Bernard Shaw,486282228,9780486282220
7716,Plays Pleasant,George Bernard Shaw/Dan H. Laurence/W.J. McCormack,140437940,9780140437942
7717,The Metamorphosis,Peter Kuper/Franz Kafka/Kerstin Hasenpusch,1400047951,9781400047956
7718,The Metamorphosis (Graphic Novel Adaptation),Peter Kuper/Franz Kafka/Kerstin Hasenpusch,1400052998,9781400052998
7721,The Metamorphosis,Franz Kafka/Stanley Corngold,393967972,9780393967975
7723,The Metamorphosis and Other Stories,Franz Kafka/Jason Baker/Donna Freed,1593080298,9781593080297
7724,The Metamorphosis and Other Stories,Franz Kafka/Stanley Appelbaum,486290301,9780486290300
7731,Antigone's Claim: Kinship Between Life and Death,Judith Butler,231118953,9780231118958
7733,Gulliver's Travels,Jonathan Swift/Robert DeMaria Jr.,141439491,9780141439495
7734,Gulliver's Travels,Jonathan Swift/Claude Julien Rawson/Ian Higgins,192805347,9780192805348
7737,Gulliver's Travels,Jonathan Swift/David Case,1400102723,9781400102723
7739,Gulliver's Travels,Gill Harvey/Jonathan Swift,794503292,9780794503291
7740,Gulliver's Travels,Martin Woodside/Jamel Akib/Arthur Pober/Jonathan Swift,1402726627,9781402726620
7741,Gulliver's Travels,Jonathan Swift/Robert Hardy,1844560341,9781844560349
7742,Ahab's Wife  or The Star-Gazer,Sena Jeter Naslund,60838744,9780060838744
7747,Fear and Loathing in Las Vegas,Hunter S. Thompson/Ralph Steadman,7204493,9780007204496
7748,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,446698229,9780446698221
7749,Fear and Loathing in Las Vegas,Hunter S. Thompson/Ralph Steadman,446313939,9780446313933
7752,Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist  1968-1976,Hunter S. Thompson,684873168,9780684873169
7757,Cliffsnotes on Beckett's Waiting for Godot and Other Plays,James Lamar Roberts/Jeffrey Fisher,822013541,9780822013549
7763,The Joy Luck Club,Amy Tan,143038095,9780143038092
7769,Dr. Seuss's ABC,Dr. Seuss,679882812,9780679882817
7772,Dr. Seuss's Sleep Book,Dr. Seuss,394800915,9780394800912
7775,Happy Birthday to You!,Dr. Seuss,394800761,9780394800769
7777,McElligot's Pool,Dr. Seuss,394800834,9780394800837
7778,The Cat in the Hat,Dr. Seuss,679891110,9780679891116
7779,Horton Hears a Who!,Dr. Seuss,679800034,9780679800033
7781,The 500 Hats of Bartholomew Cubbins,Dr. Seuss,039484484X,9780394844848
7783,Oh Say Can You Say?,Dr. Seuss,7175221,9780007175222
7784,The Lorax,Dr. Seuss,679889108,9780679889106
7785,I Can Read With My Eyes Shut!,Dr. Seuss,7158513,9780007158515
7786,¡Horton escucha a quién!,Dr. Seuss/Yanitzia Canetti,1930332351,9781930332355
7788,The Cat in the Hat and Other Dr. Seuss Favorites,Dr. Seuss/Various,807218731,9780807218730
7789,Daisy-Head Mayzie,Dr. Seuss,679867120,9780679867128
7791,Dr. Seuss Goes to War: The World War II Editorial Cartoons of Theodor Seuss Geisel,Richard H. Minear/Art Spiegelman/Dr. Seuss,1565847040,9781565847040
7793,Dr. Seuss's ABC (Book & CD),Dr. Seuss,375834966,9780375834967
7796,Cattus Petasatus: The Cat in the Hat in Latin,Dr. Seuss/Jennifer Morrish Tunberg/Terence Tunberg/Terence O. Tunberg/Guenevera Tunberg/Terentio Tunberg,865164711,9780865164710
7797,Ten Apples Up On Top!,Theo LeSieg/Dr. Seuss/Roy McKie,7169973,9780007169979
7803,The Legacy of Luna: The Story of a Tree  a Woman  and the Struggle to Save the Redwoods,Julia Butterfly Hill,62516590,9780062516596
7805,Pale Fire,Vladimir Nabokov,141185260,9780141185262
7806,Nabokov's Pale Fire: The Magic of Artistic Discovery,Brian Boyd,691089574,9780691089577
7807,Novels 1955–1962: Lolita / Pnin / Pale Fire / Lolita: A Screenplay,Vladimir Nabokov/Brian Boyd,1883011191,9781883011192
7811,A Friend of the Earth,T. Coraghessan Boyle,747553467,9780747553465
7815,The Year of Magical Thinking,Joan Didion,1400078431,9781400078431
7821,Seduction and Betrayal: Women and Literature,Elizabeth Hardwick/Joan Didion,940322781,9780940322783
7830,After Henry,Joan Didion,679745394,9780679745396
7838,O Ano do Pensamento Mágico,Joan Didion,8520918867,9788520918869
7841,Another Day in Paradise: The Fourth Sherman's Lagoon Collection,Jim Toomey,740720120,9780740720123
7842,Another Day in Cubicle Paradise,Scott Adams,740721941,9780740721946
7845,Moby Dick,Herman Melville,140620621,9780140620627
7847,Moby-Dick,Herman Melville/Nathaniel Philbrick,142000086,9780142000083
7848,Moby-Dick; or  The Whale,Herman Melville/Rockwell Kent/Elizabeth Hardwick,067978327X,9780679783275
7849,Moby Dick  or The Whale,Herman Melville/Harrison Hayford/Hershel Parker,810119110,9780810119116
7850,The Girl in the Flammable Skirt,Aimee Bender,385492162,9780385492164
7855,Planet of Slums,Mike  Davis,1844670228,9781844670222
7859,Late Victorian Holocausts: El Niño Famines and the Making of the Third World,Mike  Davis,1859843824,9781859843826
7861,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,Justin Akers Chacón/Mike  Davis,1931859353,9781931859356
7865,Days Between Stations,Steve Erickson,743265696,9780743265690
7869,The Bourne Identity (Jason Bourne  #1),Robert Ludlum,752864327,9780752864327
7881,Little Plum,Rumer Godden/Jean Primrose,140307370,9780140307375
7890,Betsy's Wedding (Betsy-Tacy  #10),Maud Hart Lovelace/Vera Neville,64405443,9780064405447
7891,Betsy and the Great World (Betsy-Tacy  #9),Maud Hart Lovelace/Vera Neville,64405451,9780064405454
7894,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3),Maud Hart Lovelace/Lois Lenski,64400999,9780064400992
7895,Maud Hart Lovelace's Deep Valley: A Guidebook of Mankato Places in the Betsy-Tacy Series,Julie A. Schrader,971316821,9780971316829
7896,Early Candlelight,Maud Hart Lovelace/Rhoda R. Gilman,873512693,9780873512695
7898,Betsy and Joe (Betsy-Tacy  #8),Maud Hart Lovelace/Vera Neville,006440546X,9780064405461
7901,Betsy Was a Junior (Betsy-Tacy  #7),Maud Hart Lovelace/Vera Neville,64405478,9780064405478
7905,Betsy and Tacy Go Downtown (Betsy-Tacy  #4),Maud Hart Lovelace/Lois Lenski,690134495,9780690134490
7906,Emily of Deep Valley (Deep Valley  #2),Maud Hart Lovelace/Vera Neville,64408582,9780064408585
7909,Betsy-Tacy (Betsy-Tacy  #1),Maud Hart Lovelace/Lois Lenski,64400964,9780064400961
7911,Five Little Peppers and How They Grew (Five Little Peppers  #1),Margaret Sidney,1416916172,9781416916178
7914,Five Little Peppers at School,Margaret Sidney/Barbara Cooney,044040035X,9780440400356
7924,All-of-a-Kind Family Uptown (All-of-a-Kind-Family  #4),Sydney Taylor,929093097,9780929093093
7926,All-of-a-Kind Family (All-of-a-Kind-Family  #1),Sydney Taylor,385732953,9780385732956
7938,Winter Cottage,Carol Ryrie Brink,20419708,9780020419709
7946,Eddie's Valuable Property,Carolyn Haywood,688320147,9780688320140
7955,Empire (Empire  #1),Orson Scott Card,765316110,9780765316110
7956,Treason,Orson Scott Card,765309041,9780765309044
7957,First Meetings in Ender's Universe (Ender's Saga  #0.5),Orson Scott Card,765347989,9780765347985
7958,Sarah (Women of Genesis  #1),Orson Scott Card,765341174,9780765341174
7959,Rachel & Leah (Women of Genesis  #3),Orson Scott Card,765341298,9780765341297
7960,How to Write Science Fiction and Fantasy,Orson Scott Card,898794161,9780898794168
7961,Saints,Orson Scott Card,312876068,9780312876067
7965,Homebody,Orson Scott Card,61093998,9780061093999
7966,Rebekah (Women of Genesis  #2),Orson Scott Card,076534128X,9780765341280
7967,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,812550757,9780812550757
7968,Red Prophet (Tales of Alvin Maker  #2),Orson Scott Card,812524268,9780812524260
7971,The Call of Earth (Homecoming  #2),Orson Scott Card,812532619,9780812532616
7972,Shadow of the Hegemon (Shadow  #2),Orson Scott Card/David Birney/Scott Brick/Gabrielle de Cuir/Scott Sowers,1593974809,9781593974800
7973,Enchantment,Orson Scott Card,345482409,9780345482402
7974,Voyage of Slaves (Flying Dutchman  #3),Brian Jacques/David Elliot,399245499,9780399245497
7975,High Rhulain (Redwall  #18),Brian Jacques/David Elliot,399242082,9780399242083
7983,Salamandastron (Redwall  #5),Brian Jacques/Gary Chalk,142501522,9780142501528
7987,The Legend of Luke (Redwall  #12),Brian Jacques,142501093,9780142501092
7996,Redwall (Redwall  #1),Brian Jacques,1862301387,9781862301382
7997,Castaways of the Flying Dutchman (Flying Dutchman  #1),Brian Jacques/Ian Schoenherr,142501182,9780142501184
7998,Outcast of Redwall (Redwall  #8),Brian Jacques,142401420,9780142401422
8001,Triss (Redwall  #15),Brian Jacques/Allan Curless,142402486,9780142402481
8004,A Redwall Winter's Tale,Brian Jacques/Christopher Denise,142401986,9780142401989
8012,Mr. Impossible,Roger Hargreaves,084317420X,9780843174205
8013,Mr. Christmas,Roger Hargreaves/Adam Hargreaves,843121106,9780843121100
8014,Mr. Bump,Roger Hargreaves,843178388,9780843178388
8019,Little Miss Birthday,Roger Hargreaves/Adam Hargreaves,843121319,9780843121315
8021,Little Miss Lucky,Roger Hargreaves,843175044,9780843175042
8023,Mr. Happy,Roger Hargreaves,1405211997,9781405211994
8032,Mr. Jelly and the Pirates,Roger Hargreaves/Adam Hargreaves,084312492X,9780843124927
8044,Grandma Baa (Easy Peasy People),Roger Hargreaves/Gray Jolliffe,679801243,9780679801245
8048,Bill Buzz,Roger Hargreaves/Gray Jolliffe,679801154,9780679801153
8051,Gary Grizzle,Roger Hargreaves/Gray Jolliffe,679801251,9780679801252
8053,Charlie Oink,Roger Hargreaves/Gray Jolliffe,067980126X,9780679801269
8060,Madame Je-Sais-Tout,Roger Hargreaves,2010189140,9782010189142
8062,The Poppy Seed Cakes,Margery Clark/Maud Petersham/Miska Petersham,385074573,9780385074575
8073,Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs  #1),Judi Barrett/Ron Barrett,689707495,9780689707490
8074,The Wind Thief,Judi Barrett/Diane Dawson Hearn,689305648,9780689305641
8077,Animales No Se Visten  Los (Animals Should Definitely Not Wear Clothing) with CD,Judi Barrett/Ron Barrett,1595191356,9781595191359
8084,Beauty,Robin McKinley,60753102,9780060753108
8086,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),Robin McKinley,142302333,9780142302330
8087,Deerskin,Robin McKinley,441012396,9780441012398
8088,Sunshine,Robin McKinley,515138819,9780515138818
8089,Rose Daughter,Robin McKinley,441005837,9780441005833
8091,The Door in the Hedge,Robin McKinley,698119606,9780698119604
8093,The Stone Fey,Robin McKinley/John Clapp,152000178,9780152000172
8127,Anne of Green Gables (Anne of Green Gables  #1),L.M. Montgomery,451528824,9780451528827
8134,Anne of Green Gables,L.M. Montgomery/Barbara Caruso,1419326961,9781419326967
8137,The Road to Yesterday (Anne of Green Gables  #9),L.M. Montgomery,553560689,9780553560688
8141,Anne of Avonlea,L.M. Montgomery/Clare Sieffert,448400634,9780448400631
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,679729976,9780679729976
8147,The Gift,Vladimir Nabokov/Michael Scammell/Dmitri Nabokov,141185872,9780141185873
8148,Lectures on Literature,Vladimir Nabokov/Fredson Bowers/John Updike,156027755,9780156027755
8149,Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak  Memory,Vladimir Nabokov/Brian Boyd,1883011183,9781883011185
8150,The American Years,Brian Boyd,691024715,9780691024714
8151,Laughter in the Dark,Vladimir Nabokov,811216748,9780811216746
8153,The Luzhin Defense,Vladimir Nabokov/Michael Scammell,679727221,9780679727224
8155,A Woman of Substance (Emma Harte Saga #1),Barbara Taylor Bradford,031235326X,9780312353261
8162,The Ravenscar Dynasty (Ravenscar  #1),Barbara Taylor Bradford,312354606,9780312354602
8174,Dark Birthright,Jeanne Treat/Jane Starr Weils,097216748X,9780972167482
8178,Birthright (Diablo: The Sin War  #1),Richard A. Knaak,743471229,9780743471220
8196,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder,William   Anderson/Laura Ingalls Wilder,60278420,9780060278427
8197,Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1),Laura Ingalls Wilder/Stephen W. Hines,1400307848,9781400307845
8199,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2),Laura Ingalls Wilder/Stephen W. Hines,1400307856,9781400307852
8200,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America,Laura Ingalls Wilder,60724919,9780060724917
8202,Laura Ingalls Wilder: A Biography,William   Anderson,60885521,9780060885526
8203,West from Home: Letters of Laura Ingalls Wilder  San Francisco  1915  (Little House #11),Laura Ingalls Wilder/Roger Lea MacBride/Margot Patterson Doss,64400816,9780064400817
8204,The Laura Ingalls Wilder Country Cookbook,Laura Ingalls Wilder/William   Anderson,64461963,9780064461962
8205,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3),Laura Ingalls Wilder/Stephen W. Hines,1400307864,9781400307869
8206,The Laughing Jesus: Religious Lies and Gnostic Wisdom,Tim Freke/Peter Gandy,140008279X,9781400082797
8213,The Erotic Phenomenon,Jean-Luc Marion/Stephen E. Lewis,226505367,9780226505367
8214,The Phenomenon of Life: Toward a Philosophical Biology,Hans Jonas/Lawrence Vogel/Eleonore Jonas,810117495,9780810117495
8218,Down to the Bonny Glen (Little House: The Martha Years  #3),Melissa Wiley/Renée Graef,64407144,9780064407144
8221,Laura: The Life of Laura Ingalls Wilder,Donald Zochert,380016362,9780380016365
8227,Winter Days in the Big Woods,Laura Ingalls Wilder/Renée Graef,64433730,9780064433730
8228,The First Four Years (Little House  #9),Laura Ingalls Wilder/Cherry Jones,60565098,9780060565091
8230,Winter on the Farm,Laura Ingalls Wilder/Renée Graef/Jody Wheeler,006440692X,9780064406925
8233,Summertime in the Big Woods,Laura Ingalls Wilder/Renée Graef,64434974,9780064434973
8244,Old Town in the Green Groves: Laura Ingalls Wilder's Lost Little House Years,Cynthia Rylant/Jim LaMarche,64409902,9780064409902
8246,Laura Ingalls Wilder's Fairy Poems,Laura Ingalls Wilder/Richard  Hull,385325339,9780385325332
8247,Constructing the Little House: Gender  Culture  and Laura Ingalls Wilder,Ann Romines,1558491228,9781558491229
8249,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Cherry Jones/Paul Woodiel,006056508X,9780060565084
8252,Farmer Boy (Little House  #2),Laura Ingalls Wilder/Garth Williams,60885386,9780060885380
8253,Little Town on the Prairie  (Little House  #7),Laura Ingalls Wilder/Garth Williams,60885432,9780060885434
8254,Christmas Stories (Little House Chapter Books: Laura  #10),Laura Ingalls Wilder/Renée Graef/Heather Henson,64420817,9780064420815
8255,My Little House Crafts Book: 18 Projects from Laura Ingalls Wilder's,Carolyn Strom Collins/Christina Wyss Eriksson/Mary Collier,64462048,9780064462044
8256,Christmas in the Big Woods,Laura Ingalls Wilder/Renée Graef,64434877,9780064434874
8282,The Long Winter (Little House  #6),Laura Ingalls Wilder/Garth Williams,60885424,9780060885427
8285,A Little House Birthday,Laura Ingalls Wilder/Doris Ettlinger,006443494X,9780064434942
8290,The Deer in the Wood,Laura Ingalls Wilder/Renée Graef,64434982,9780064434980
8296,The First Four Years  (Little House  #9),Laura Ingalls Wilder/Garth Williams,60885459,9780060885458
8298,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,Barbara M. Walker/Garth Williams,64460908,9780064460903
8322,Little House on the Prairie (Little House  #3),Laura Ingalls Wilder/Garth Williams,60885394,9780060885397
8335,Let the Hurricane Roar,Rose Wilder Lane,64401588,9780064401586
8337,Little House in the Big Woods (Little House  #1),Laura Ingalls Wilder/Garth Williams,60885378,9780060885373
8359,Flowers (Eyewitness Explorers),David Burnie,789422131,9780789422132
8362,Animal: The Definitive Visual Guide to the World's Wildlife,David Burnie/Don E. Wilson,756616344,9780756616342
8370,The Making Of Disney's Animal Kingdom Theme Park,Melody Malmberg/Walt Disney Company,786864028,9780786864027
8373,El Reino Animal,Sergio Ramírez,9707705736,9789707705739
8417,Tree (Eyewitness Books),David Burnie/Peter K. Chadwick,789458209,9780789458209
8428,Insects & Spiders,David Burnie,783548818,9780783548814
8486,The Prophet of Yonwood,Jeanne DuPrau,375875263,9780375875267
8489,Muhammad: A Prophet for Our Time,Karen Armstrong,60598972,9780060598976
8492,Prophet,Frank E. Peretti,1581345267,9781581345261
8494,Access the Power of Your Higher Self: Your Source of Inner Guidance and Spiritual Transformation (Pocket Guides to Practical Spirituality),Elizabeth Clare Prophet,922729360,9780922729364
8495,Hailstones and Halibut Bones,Mary O'Neill/John Wallner,385410786,9780385410786
8499,The Second Sex,Simone de Beauvoir/H.M. Parshley/Margaret Crosland,1857151372,9781857151374
8500,The Second Sex,Simone de Beauvoir/H.M. Parshley,009974421X,9780099744214
8501,The Church and the Second Sex,Mary Daly,807011010,9780807011010
